"FileName","Type","Path","Status","Notes","Critical"
"extract-const-value.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\analysis\extract-const-value.d.ts","OK","","False"
"get-page-static-info.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\analysis\get-page-static-info.d.ts","Issues Found","../../server/config-shared; ../@/lib/load-custom-routes; ../webpack/loaders/get-module-build-info; ../@/lib/page-types","True"
"parse-module.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\analysis\parse-module.d.ts","OK","","False"
"get-config.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\babel\loader\get-config.d.ts","Issues Found","./types","True"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\babel\loader\index.d.ts","Issues Found","./types","True"
"transform.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\babel\loader\transform.d.ts","Issues Found","../../../trace; ./types","True"
"types.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\babel\loader\types.d.ts","Issues Found","../../../trace","True"
"util.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\babel\loader\util.d.ts","OK","","False"
"amp-attributes.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\babel\plugins\amp-attributes.d.ts","OK","","False"
"commonjs.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\babel\plugins\commonjs.d.ts","OK","","False"
"jsx-pragma.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\babel\plugins\jsx-pragma.d.ts","OK","","False"
"next-font-unsupported.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\babel\plugins\next-font-unsupported.d.ts","OK","","False"
"next-page-config.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\babel\plugins\next-page-config.d.ts","OK","","False"
"next-page-disallow-re-export-all-exports.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\babel\plugins\next-page-disallow-re-export-all-exports.d.ts","OK","","False"
"next-ssg-transform.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\babel\plugins\next-ssg-transform.d.ts","OK","","False"
"optimize-hook-destructuring.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\babel\plugins\optimize-hook-destructuring.d.ts","OK","","False"
"react-loadable-plugin.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\babel\plugins\react-loadable-plugin.d.ts","OK","","False"
"preset.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\babel\preset.d.ts","OK","","False"
"empty.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\jest\__mocks__\empty.d.ts","OK","","False"
"fileMock.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\jest\__mocks__\fileMock.d.ts","OK","","False"
"nextFontMock.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\jest\__mocks__\nextFontMock.d.ts","OK","","False"
"styleMock.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\jest\__mocks__\styleMock.d.ts","OK","","False"
"jest.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\jest\jest.d.ts","OK","","False"
"object-proxy.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\jest\object-proxy.d.ts","OK","","False"
"format-manifest.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\manifests\formatter\format-manifest.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\output\index.d.ts","OK","","False"
"log.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\output\log.d.ts","OK","","False"
"store.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\output\store.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\polyfills\fetch\index.d.ts","OK","","False"
"whatwg-fetch.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\polyfills\fetch\whatwg-fetch.d.ts","OK","","False"
"auto.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\polyfills\object.assign\auto.d.ts","OK","","False"
"implementation.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\polyfills\object.assign\implementation.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\polyfills\object.assign\index.d.ts","OK","","False"
"polyfill.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\polyfills\object.assign\polyfill.d.ts","OK","","False"
"shim.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\polyfills\object.assign\shim.d.ts","OK","","False"
"object-assign.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\polyfills\object-assign.d.ts","OK","","False"
"process.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\polyfills\process.d.ts","OK","","False"
"helpers.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\swc\helpers.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\swc\index.d.ts","Issues Found","../../server/config-shared; ../webpack/plugins/define-env-plugin; ../../server/api-utils","True"
"jest-transformer.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\swc\jest-transformer.d.ts","Issues Found","../../server/config-shared; ../load-jsconfig","True"
"options.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\swc\options.d.ts","Issues Found","../@/lib/constants; ../../server/config-shared; ../load-jsconfig","True"
"app-page.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\templates\app-page.d.ts","Issues Found","../../server/lib/app-dir-module; ../../server/future/route-modules/app-page/module.compiled","True"
"app-route.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\templates\app-route.d.ts","Issues Found","../../server/future/route-modules/app-route/module.compiled","True"
"edge-app-route.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\templates\edge-app-route.d.ts","OK","","False"
"edge-ssr-app.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\templates\edge-ssr-app.d.ts","Issues Found","../../server/web/globals; ../../server/web/types","True"
"edge-ssr.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\templates\edge-ssr.d.ts","Issues Found","../../server/web/globals; ../../server/web/types","True"
"helpers.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\templates\helpers.d.ts","OK","","False"
"middleware.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\templates\middleware.d.ts","Issues Found","../../server/web/adapter; ../../server/web/globals","True"
"pages-api.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\templates\pages-api.d.ts","Issues Found","../../server/future/route-modules/pages-api/module.compiled","True"
"pages-edge-api.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\templates\pages-edge-api.d.ts","Issues Found","../../server/web/adapter; ../../server/web/globals","True"
"pages.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\templates\pages.d.ts","Issues Found","../../server/future/route-modules/pages/module.compiled","True"
"env.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\turborepo-access-trace\env.d.ts","Issues Found","./types","True"
"helpers.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\turborepo-access-trace\helpers.d.ts","Issues Found","./result","True"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\turborepo-access-trace\index.d.ts","OK","","False"
"result.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\turborepo-access-trace\result.d.ts","Issues Found","./types","True"
"tcp.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\turborepo-access-trace\tcp.d.ts","Issues Found","./types","True"
"types.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\turborepo-access-trace\types.d.ts","OK","","False"
"client.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\config\blocks\css\loaders\client.d.ts","OK","","False"
"file-resolve.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\config\blocks\css\loaders\file-resolve.d.ts","OK","","False"
"getCssModuleLocalIdent.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\config\blocks\css\loaders\getCssModuleLocalIdent.d.ts","OK","","False"
"global.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\config\blocks\css\loaders\global.d.ts","Issues Found","../../../utils","True"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\config\blocks\css\loaders\index.d.ts","OK","","False"
"modules.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\config\blocks\css\loaders\modules.d.ts","Issues Found","../../../utils","True"
"next-font.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\config\blocks\css\loaders\next-font.d.ts","Issues Found","../../../utils","True"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\config\blocks\css\index.d.ts","Issues Found","../../utils","True"
"messages.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\config\blocks\css\messages.d.ts","OK","","False"
"plugins.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\config\blocks\css\plugins.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\config\blocks\images\index.d.ts","Issues Found","../../utils","True"
"messages.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\config\blocks\images\messages.d.ts","OK","","False"
"base.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\config\blocks\base.d.ts","Issues Found","../utils","True"
"helpers.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\config\helpers.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\config\index.d.ts","Issues Found","../../../server/config-shared","True"
"utils.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\config\utils.d.ts","Issues Found","../../../server/config-shared","True"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\css-loader\src\plugins\index.d.ts","Issues Found","./postcss-import-parser; ./postcss-icss-parser; ./postcss-url-parser","True"
"postcss-icss-parser.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\css-loader\src\plugins\postcss-icss-parser.d.ts","OK","","False"
"postcss-import-parser.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\css-loader\src\plugins\postcss-import-parser.d.ts","OK","","False"
"postcss-url-parser.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\css-loader\src\plugins\postcss-url-parser.d.ts","OK","","False"
"api.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\css-loader\src\runtime\api.d.ts","OK","","False"
"getUrl.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\css-loader\src\runtime\getUrl.d.ts","OK","","False"
"camelcase.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\css-loader\src\camelcase.d.ts","OK","","False"
"CssSyntaxError.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\css-loader\src\CssSyntaxError.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\css-loader\src\index.d.ts","OK","","False"
"utils.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\css-loader\src\utils.d.ts","OK","","False"
"codegen.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\lightningcss-loader\src\codegen.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\lightningcss-loader\src\index.d.ts","Issues Found","./loader","True"
"interface.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\lightningcss-loader\src\interface.d.ts","OK","","False"
"loader.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\lightningcss-loader\src\loader.d.ts","OK","","False"
"minify.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\lightningcss-loader\src\minify.d.ts","OK","","False"
"utils.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\lightningcss-loader\src\utils.d.ts","OK","","False"
"discover.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\metadata\discover.d.ts","Issues Found","./types; ../next-app-loader; ../../../page-extensions-type","True"
"resolve-route-data.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\metadata\resolve-route-data.d.ts","Issues Found","../../../@/lib/metadata/types/metadata-interface","True"
"resolve-route-data.test.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\metadata\resolve-route-data.test.d.ts","OK","","False"
"types.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\metadata\types.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\next-edge-app-route-loader\index.d.ts","Issues Found","../../../../server/config-shared","True"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\next-edge-ssr-loader\index.d.ts","Issues Found","../../../../../types; ../../../@/lib/page-types","True"
"render.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\next-edge-ssr-loader\render.d.ts","Issues Found","../../../../server/config-shared; ../../../../shared/lib/utils; ../../../../server/get-page-files; ../../../../server/load-components; ../../plugins/flight-manifest-plugin; ../../plugins/next-font-manifest-plugin; ../../../../server/web/spec-extension/fetch-event; ../../..; ../../../../../types; ../../../@/lib/page-types; ../../../../server/web/adapter","True"
"action-client-wrapper.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\next-flight-loader\action-client-wrapper.d.ts","OK","","False"
"action-validate.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\next-flight-loader\action-validate.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\next-flight-loader\index.d.ts","OK","","False"
"module-proxy.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\next-flight-loader\module-proxy.d.ts","OK","","False"
"server-reference.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\next-flight-loader\server-reference.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\next-font-loader\index.d.ts","OK","","False"
"postcss-next-font.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\next-font-loader\postcss-next-font.d.ts","Issues Found","../../../../../font","True"
"blur.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\next-image-loader\blur.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\next-image-loader\index.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\next-route-loader\index.d.ts","Issues Found","../../../analysis/get-page-static-info; ../../../../server/future/route-kind; ../../../build-context","True"
"injectStylesIntoLinkTag.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\next-style-loader\runtime\injectStylesIntoLinkTag.d.ts","OK","","False"
"injectStylesIntoStyleTag.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\next-style-loader\runtime\injectStylesIntoStyleTag.d.ts","OK","","False"
"isEqualLocals.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\next-style-loader\runtime\isEqualLocals.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\next-style-loader\index.d.ts","OK","","False"
"Error.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\postcss-loader\src\Error.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\postcss-loader\src\index.d.ts","OK","","False"
"utils.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\postcss-loader\src\utils.d.ts","OK","","False"
"Warning.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\postcss-loader\src\Warning.d.ts","OK","","False"
"file-protocol.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\resolve-url-loader\lib\file-protocol.d.ts","OK","","False"
"join-function.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\resolve-url-loader\lib\join-function.d.ts","OK","","False"
"postcss.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\resolve-url-loader\lib\postcss.d.ts","OK","","False"
"value-processor.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\resolve-url-loader\lib\value-processor.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\resolve-url-loader\index.d.ts","OK","","False"
"empty-loader.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\empty-loader.d.ts","OK","","False"
"error-loader.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\error-loader.d.ts","OK","","False"
"get-module-build-info.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\get-module-build-info.d.ts","Issues Found","../../analysis/get-page-static-info","True"
"modularize-import-loader.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\modularize-import-loader.d.ts","OK","","False"
"next-app-loader.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\next-app-loader.d.ts","Issues Found","../../../shared/lib/constants; ./metadata/types; ../../../server/config-shared; ../../page-extensions-type","True"
"next-barrel-loader.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\next-barrel-loader.d.ts","Issues Found","./module-a' => '[""b"", ""./module-a"", ""a""]","True"
"next-client-pages-loader.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\next-client-pages-loader.d.ts","OK","","False"
"next-edge-function-loader.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\next-edge-function-loader.d.ts","OK","","False"
"next-error-browser-binary-loader.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\next-error-browser-binary-loader.d.ts","OK","","False"
"next-flight-action-entry-loader.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\next-flight-action-entry-loader.d.ts","OK","","False"
"next-flight-client-entry-loader.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\next-flight-client-entry-loader.d.ts","OK","","False"
"next-flight-client-module-loader.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\next-flight-client-module-loader.d.ts","OK","","False"
"next-flight-css-loader.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\next-flight-css-loader.d.ts","OK","","False"
"next-invalid-import-error-loader.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\next-invalid-import-error-loader.d.ts","OK","","False"
"next-metadata-image-loader.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\next-metadata-image-loader.d.ts","Issues Found","./metadata/types; ../../page-extensions-type","True"
"next-metadata-route-loader.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\next-metadata-route-loader.d.ts","OK","","False"
"next-middleware-asset-loader.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\next-middleware-asset-loader.d.ts","OK","","False"
"next-middleware-loader.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\next-middleware-loader.d.ts","Issues Found","../../analysis/get-page-static-info","True"
"next-middleware-wasm-loader.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\next-middleware-wasm-loader.d.ts","OK","","False"
"next-swc-loader.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\next-swc-loader.d.ts","Issues Found","../../../../types; ../../@/lib/constants","True"
"utils.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\loaders\utils.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\plugins\next-types-plugin\index.d.ts","Issues Found","../../../@/lib/load-custom-routes; ../../../page-extensions-type","True"
"index.test.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\plugins\next-types-plugin\index.test.d.ts","OK","","False"
"shared.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\plugins\next-types-plugin\shared.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\plugins\terser-webpack-plugin\src\index.d.ts","OK","","False"
"minify.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\plugins\terser-webpack-plugin\src\minify.d.ts","OK","","False"
"getModuleTrace.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\plugins\wellknown-errors-plugin\getModuleTrace.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\plugins\wellknown-errors-plugin\index.d.ts","OK","","False"
"parse-dynamic-code-evaluation-error.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\plugins\wellknown-errors-plugin\parse-dynamic-code-evaluation-error.d.ts","Issues Found","./simpleWebpackError","True"
"parseBabel.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\plugins\wellknown-errors-plugin\parseBabel.d.ts","Issues Found","./simpleWebpackError","True"
"parseCss.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\plugins\wellknown-errors-plugin\parseCss.d.ts","Issues Found","./simpleWebpackError","True"
"parseNextAppLoaderError.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\plugins\wellknown-errors-plugin\parseNextAppLoaderError.d.ts","Issues Found","./simpleWebpackError","True"
"parseNextFontError.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\plugins\wellknown-errors-plugin\parseNextFontError.d.ts","Issues Found","./simpleWebpackError","True"
"parseNextInvalidImportError.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\plugins\wellknown-errors-plugin\parseNextInvalidImportError.d.ts","Issues Found","./simpleWebpackError","True"
"parseNotFoundError.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\plugins\wellknown-errors-plugin\parseNotFoundError.d.ts","Issues Found","./simpleWebpackError","True"
"parseRSC.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\plugins\wellknown-errors-plugin\parseRSC.d.ts","Issues Found","./simpleWebpackError","True"
"parseScss.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\plugins\wellknown-errors-plugin\parseScss.d.ts","Issues Found","./simpleWebpackError","True"
"simpleWebpackError.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\plugins\wellknown-errors-plugin\simpleWebpackError.d.ts","OK","","False"
"webpackModuleError.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\plugins\wellknown-errors-plugin\webpackModuleError.d.ts","Issues Found","./simpleWebpackError","True"
"app-build-manifest-plugin.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\plugins\app-build-manifest-plugin.d.ts","OK","","False"
"build-manifest-plugin.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\plugins\build-manifest-plugin.d.ts","Issues Found","../../@/lib/load-custom-routes","True"
"css-chunking-plugin.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\plugins\css-chunking-plugin.d.ts","OK","","False"
"css-minimizer-plugin.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\plugins\css-minimizer-plugin.d.ts","OK","","False"
"define-env-plugin.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\plugins\define-env-plugin.d.ts","Issues Found","../../../server/config-shared; ../../analysis/get-page-static-info","True"
"flight-client-entry-plugin.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\plugins\flight-client-entry-plugin.d.ts","Issues Found","../loaders/next-flight-client-entry-loader","True"
"flight-manifest-plugin.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\plugins\flight-manifest-plugin.d.ts","OK","","False"
"font-stylesheet-gathering-plugin.d.ts","UI Component","D:\cbtc-final\cbtc-lms\nodemodules\next\dist\build\webpack\plugins\font-stylesheet-gathering-plugin.d.ts","Issues Found","../../../server/font-utils","True"
